drug_name,chembl_id,smiles,MolecularWeight,LogP,HBD,HBA,RotatableBonds,TPSA,activity_value,pIC50
NaN,CHEMBL3735474,CO[C@H]1CCN(c2nccc(Nc3cc4c(cn3)nc(CO)n4C(C)C)n2)CC1(F)F,433.4630000000002,2.898500000000001,2,8,6,101.22000000000001,1000.0,6.0
NaN,CHEMBL3355873,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCn1ccnc1[N+](=O)[O-],458.8370000000003,4.358200000000003,1,8,8,117.23000000000002,3.05,8.515700160653214
NaN,CHEMBL3355874,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCn1ccnc1[N+](=O)[O-],472.8640000000003,4.748300000000003,1,8,9,117.23000000000002,0.89,9.050609993355087
NaN,CHEMBL3355878,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OCCCn1ccnc1[N+](=O)[O-],499.32500000000033,4.718300000000004,1,8,9,117.23000000000002,0.66,9.18045606445813
NaN,CHEMBL3355880,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCn4ccnc4[N+](=O)[O-])cc23)c1,458.4780000000003,4.327200000000003,1,8,10,117.23000000000002,0.56,9.2518119729938
NaN,CHEMBL3355890,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OCCCn1c([N+](=O)[O-])cnc1C,513.3520000000003,5.0267200000000045,1,8,9,117.23,1.18,8.928117992693874
NaN,CHEMBL2316141,COc1cc(/C=C2\CCC/C(=C\c3cccc(Cl)c3)C2=O)cc(OC)c1,368.8600000000001,5.577200000000005,0,3,4,35.53,2200.0,5.657577319177793
NaN,CHEMBL3357643,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C(F)=C/CN1CCOCC1,489.91000000000037,4.298600000000003,2,7,7,88.61000000000001,59.8,7.223298816011589
NaN,CHEMBL3604938,CCC(=O)Nc1cccc(Oc2nc(Nc3n[nH]c4ccccc34)cc(N3CCN(C)CC3)n2)c1,472.5530000000003,3.989100000000003,3,8,7,111.3,8600.0,5.0655015487564325
NaN,CHEMBL3740492,Cc1c(C(=O)c2coc3c2cc(O)c2ccccc23)[nH]c(-c2ccccc2)c1-c1ccccc1,443.5020000000001,7.493120000000006,2,3,4,66.22999999999999,5100.0,5.292429823902063
NaN,CHEMBL3739586,Cc1ccc(-n2cc3c(-c4c[nH]c(-c5ccccc5)c4-c4ccccc4)nnc(O)c3n2)cc1,443.51000000000016,6.158620000000005,2,4,4,79.62,3450.0,5.462180904926726
NaN,CHEMBL2312646,CN1CCC(NC(=O)c2cnc(NCc3cc(Cl)ccc3Cl)nc2NC2CCCC2)CC1,477.4400000000003,4.574000000000003,3,6,7,82.18,30000.0,4.522878745280337
NaN,CHEMBL3353398,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N1CCN(C(=O)[C@H]2CCCCN2)CC1,616.1259999999999,4.112100000000002,3,9,8,129.01999999999998,220000.0,3.657577319177794
NaN,CHEMBL3353404,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,521.0250000000003,4.319200000000003,2,8,10,99.91999999999999,600.0,6.221848749616356
NaN,CHEMBL5882138,COc1ccccc1C(=O)NCc1ccc(-c2nn([C@@H]3CCc4ccccc43)c3ncnc(N)c23)cc1,490.56700000000023,4.549700000000003,2,6,6,107.94999999999999,550.0,6.259637310505756
NaN,CHEMBL5990498,COc1ccccc1C(=O)NCc1ccc(-c2nn([C@H]3C=C[C@H](N)C3)c3ncnc(N)c23)cc1,455.52200000000016,2.8424000000000005,3,7,6,133.97,5500.0,5.259637310505756
NaN,CHEMBL4798434,CNc1nc(C)c(C(=O)/C=C/c2nccs2)s1,265.363,2.8458200000000007,1,6,4,54.88,255.6,6.592439150513638
NaN,CHEMBL1365395,Cc1ccc2c(C)nc(Nc3nc(O)cc(CSc4nnnn4-c4ccccc4)n3)nc2c1,457.52300000000014,3.7538400000000003,2,10,6,127.42000000000002,3920.0,5.406713932979542
NaN,CHEMBL6044013,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCOC)c(F)c3)ncc2F)c1,441.4380000000002,4.391700000000003,3,7,10,97.4,55.0,7.259637310505756
NaN,CHEMBL6046464,C=CC(=O)Nc1cccc(N(C)c2nc(Nc3ccc4c(c3)N(C)CCO4)ncc2F)c1,434.4750000000002,4.080300000000003,2,7,6,82.62,550.0,6.259637310505756
NaN,CHEMBL4782900,COc1ccc(-c2c3c4cc(O)c(OCCCN(C)C)cc4[nH]c(=O)c3n3ccc4cc(O)c(OC)cc4c23)cc1O.O=C(O)C(F)(F)F,683.6360000000003,5.852000000000006,5,9,8,166.18999999999997,24.7,7.607303046740334
NaN,CHEMBL6062263,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(Cl)c(OCC(C)(C)O)c3)ncc2F)c1,471.9200000000002,5.0305000000000035,4,7,9,108.4,550.0,6.259637310505756
NaN,CHEMBL4083486,C=CC(=O)Nc1cc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)ccc1C,539.6400000000003,4.026040000000003,2,8,7,104.61999999999999,36.9,7.432973633840939
NaN,CHEMBL4745521,CN(C)CCCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)c1cc([N+](=O)[O-])ccc1F,556.9570000000002,5.796000000000004,2,8,10,122.52000000000001,3.1,8.508638306165727
NaN,CHEMBL4747893,O=C(Nc1cc2c(Nc3ccc(OCc4ccccn4)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1)c1cc([N+](=O)[O-])ccc1F,688.1160000000001,6.401500000000006,2,11,13,153.87,194.0,6.7121982700697735
NaN,CHEMBL4743173,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)c1cc([N+](=O)[O-])ccc1F,485.83400000000023,5.474100000000003,2,7,6,119.28000000000003,74.0,7.130768280269024
NaN,CHEMBL4757531,N#Cc1cccc(Oc2ccc(Nc3ncnc4cc(OCCCN5CCOCC5)c(NC(=O)c5cc([N+](=O)[O-])ccc5F)cc34)cc2Cl)c1,698.1110000000004,7.091480000000005,2,11,12,164.77,169.0,6.772113295386326
NaN,CHEMBL4750608,O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1)c1cc(F)ccc1[N+](=O)[O-],598.9940000000005,5.566600000000005,2,9,10,131.75,43.0,7.366531544420414
NaN,CHEMBL4874550,C=CC(=O)N1CCCC[C@H]1c1nc(-c2ccc(C(=O)Nc3cc(OC)ccn3)cc2)c(C(N)=O)n1N,489.53600000000023,2.2582999999999998,3,7,7,158.46,450.0,6.346787486224656
NaN,CHEMBL1928312,COc1ccc2[nH]c(C(=O)c3cc4c(Nc5ccc(F)c(Cl)c5)ncnc4s3)cc2c1,452.89800000000014,5.948300000000002,2,6,5,79.9,5.93,8.226945306635738
NaN,CHEMBL3234748,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1NC(=O)c1cnc(NC2CCCC2)nc1,595.6699999999998,5.410320000000005,3,7,8,102.49000000000001,33.0,7.481486060122112
NaN,CHEMBL3633938,N#CC(C#N)=CNc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1,470.89500000000027,6.087860000000003,2,7,7,106.65,445.0,6.351639989019068
NaN,CHEMBL3604940,C=CC(=O)Nc1cccc(Oc2nc(Nc3n[nH]c4ccc(Br)cc34)cc(N3CCN(C)CC3)n2)c1,549.4330000000001,4.527600000000003,3,8,7,111.3,300.0,6.522878745280337
NaN,CHEMBL3604936,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Oc3ccc(NC(=O)/C=C/C(F)(F)F)cc3)n2)n[nH]1,502.50100000000003,3.852820000000002,3,8,7,111.29999999999998,2000.0,5.698970004336019
NaN,CHEMBL5872595,N#CCC(Nc1ncnc2ccc(NC(c3ccc(F)cc3)c3cn(C4CC4)nn3)cc12)c1ccccc1,504.57300000000026,5.9636800000000045,2,7,9,104.34,53.0,7.275724130399211
NaN,CHEMBL5775621,N#CCC[C@@H](Nc1ncnc2c(Cl)cc(NC(c3ccc(F)cc3)c3cn(C4(C(F)(F)F)CC4)nn3)cc12)c1ccccc1,621.0420000000001,7.723680000000005,2,7,10,104.34,137.0,6.863279432843593
NaN,CHEMBL5982062,CC(C)(C)CNc1ncnc2c(C#N)cc(NC(c3ccc(F)cc3)c3cn(C4CC4)nn3)cc12,470.5560000000002,5.226480000000004,2,7,7,104.34,2.1,8.67778070526608
NaN,CHEMBL5979002,Cc1nc(F)ccc1[C@H](Nc1cc(C#N)c2ncnc(NCC(C)(C)C)c2c1)c1cn(C2(C(F)F)CC2)nn1,535.5780000000002,5.349200000000003,2,8,8,117.23000000000002,1.7,8.769551078621726
CATECHOL,CHEMBL280998,Oc1ccccc1O,110.11199999999998,1.0977999999999999,2,2,0,40.46,26043.0,4.584308989059276
NaN,CHEMBL3234757,CC(C)c1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1NC(=O)c1cnc2[nH]ccc2c1,578.6390000000001,5.957100000000005,3,5,7,93.36000000000001,160.0,6.795880017344075
NaN,CHEMBL1630115,Nc1ccccc1NC(=O)/C=C/c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)cc1,616.0960000000002,8.645999999999999,3,6,9,102.16,29.0,7.5376020021010435
NaN,CHEMBL5850886,CC(C)(C)CNc1c(C#N)cnc2c(Cl)cc(NC(C3=CN(C4CC4)NN3)c3ccc(F)nc3F)cc12,525.0070000000002,5.372880000000003,4,8,7,100.93,10.0,8.0
NaN,CHEMBL5999776,CCN1Cc2cccc([C@H](Nc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)C3=CN(C4CCN(C(C)(C)C)CC4)NN3)c2C1,714.7209999999995,8.213780000000007,4,9,8,94.52,11.0,7.958607314841775
NaN,CHEMBL5741973,CC(C)(C)N1CCC(N2C=C([C@@H](Nc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)c3cccc4c3CN(C3COC3)C4)NN2)CC1,742.7309999999998,7.592680000000009,4,10,8,103.75,7.0,8.154901959985743
NaN,CHEMBL1944924,Cc1c(Cc2ccccc2)sc(NCC(=O)COc2ccc3ccccc3c2)c1C(N)=O,444.55600000000015,4.959420000000004,2,5,9,81.41999999999999,24700.0,4.607303046740334
NaN,CHEMBL1934622,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1C#Cc1ccc(CNCCS(C)(=O)=O)cc1,579.0970000000003,5.434120000000005,2,7,10,93.21000000000001,22.0,7.657577319177793
NaN,CHEMBL5854771,Cc1ccc([C@H](Nc2cc(Cl)c3ncc(C#N)c(Nc4ccc(F)c(Cl)c4)c3c2)C2=CNNN2)cn1,521.3870000000001,5.6064000000000025,5,8,6,109.72,9.0,8.045757490560675
NaN,CHEMBL3233766,O=C(CN1CCN(CCO)CC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,464.9540000000001,2.7758000000000003,3,8,7,93.62,770.0,6.113509274827518
NaN,CHEMBL3233769,C=CCOC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,378.81600000000003,4.961900000000002,2,6,5,76.14,9859.0,5.006167133386014
NaN,CHEMBL4759650,Fc1c(Nc2ncnc3cc4c(cc23)OCCO4)cccc1C(F)(F)F,365.286,4.302500000000001,1,5,2,56.27000000000001,41.4,7.382999658879101
NaN,CHEMBL5884300,Cc1nc(F)ccc1[C@H](Nc1cc(Cl)c2ncc(C#N)c(NCC(C)(C)C)c2c1)C1=CN(C2(C(=O)N3CCOCC3)CC2)NN1,634.16,4.771200000000004,4,10,8,130.47,7.0,8.154901959985743
NaN,CHEMBL6015951,CC(C)(C)CNc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C4(C(N)=O)CC4)NN3)c3cccc4ncccc34)cc12,582.1120000000002,5.103380000000002,5,9,8,144.01999999999998,2.0,8.698970004336019
NaN,CHEMBL5885717,Cc1nc(F)ccc1[C@H](Nc1cc(C#N)c2ncc(C#N)c(NC3CCCCC3)c2c1)C1=CN(C2(C(F)(F)F)CC2)NN1,591.6170000000002,5.979580000000004,4,9,7,124.72,37.0,7.431798275933005
NaN,CHEMBL5872345,Cn1cc(-c2cc(C(=O)/N=c3\[nH]c4ccccc4n3[C@H]3COC[C@@H](O)C3)ccn2)cn1,418.45700000000016,1.8282999999999996,2,5,3,110.32000000000001,1660.0,5.779891911959945
NaN,CHEMBL5932830,COc1ccccc1-c1cc(C(=O)/N=c2\[nH]c3cc(C)ccc3n2[C@H]2CC[C@@H](O)CC2)ccn1,456.5460000000002,4.565520000000003,2,4,4,92.5,12.5,7.903089986991944
NaN,CHEMBL5810396,Cc1ccc2c(c1)[nH]/c(=N\C(=O)c1ccnc(-c3cccc(CN(C)C)c3)c1)n2[C@H]1CC[C@@H](O)CC1,483.6160000000003,4.618520000000005,2,4,5,86.51,10.3,7.987162775294828
NaN,CHEMBL5934396,C#Cc1cc(C(=O)/N=c2\[nH]c3ccccc3n2[C@H]2CC[C@@H](O)CC2)cc(-c2cnn(C)c2)n1,440.50700000000023,2.963300000000001,2,4,3,101.08999999999999,2970.0,5.527243550682788
NaN,CHEMBL5932930,Cn1cc(-c2cc(C(=O)/N=c3\[nH]c4ccccc4n3C3CCC3)ccn2)cn1,372.43200000000013,3.2310000000000016,1,3,3,80.86,4375.0,5.359021942641668
NaN,CHEMBL5772994,CN1CCC(c2ccc3c(c2)[nH]/c(=N\C(=O)c2ccnc(-c4cnn(C)c4)c2)n3CC(C)(C)O)CC1,487.6080000000003,3.086100000000002,2,5,5,104.33000000000003,4.9,8.309803919971486
NaN,CHEMBL5948958,Cc1cc(C(=O)/N=c2\[nH]c3ccc(CN4CCOCC4)cc3n2C2CCCCC2)cc(-c2cnn(C)c2)n1,513.6460000000003,4.151820000000003,1,5,5,93.33,2050.0,5.688246138944246
NaN,CHEMBL5828125,Cc1cc(C(=O)/N=c2\[nH]c3ccc(CN4CCOCC4)cc3n2[C@H]2CC[C@@H](O)CC2)cc(-c2cnn(C)c2)n1,529.6450000000003,3.1226200000000013,2,6,5,113.55999999999999,2024.0,5.693789491832239
NaN,CHEMBL5911542,COCCCNc1ccc2c(c1)[nH]/c(=N\C(=O)c1ccnc(-c3cccnc3)c1)n2CC(C)(C)O,474.5650000000002,3.3868000000000023,3,6,9,117.42,95.2,7.021363051615525
NaN,CHEMBL5742207,CC(C)(O)Cn1/c(=N/C(=O)c2ccnc(-c3cccn4cnnc34)c2)[nH]c2ccccc21,427.46800000000013,2.5861,2,5,4,113.45999999999998,14709.0,4.832416852034159
NaN,CHEMBL5843126,Cn1cc(-c2cc(C(=O)/N=c3\[nH]c4ccccc4n3[C@H]3CCC[C@H](O)C3)ccn2)cn1,416.4850000000002,2.982000000000001,2,4,3,101.09,104.0,6.982966660701219
NaN,CHEMBL5985978,Cc1cc(C(=O)/N=c2\[nH]c3ccccc3n2[C@H]2CC[C@@H](O)CC2)cc(-c2cnn(C)c2)n1,430.51200000000017,3.290420000000002,2,4,3,101.08999999999999,104.0,6.982966660701219
NaN,CHEMBL5771634,C=CC(=O)Nc1cc(Nc2nccc(-c3cc(F)c4nc(OC(C)C)n(C(C)C)c4c3)n2)c(OC)cc1N(C)CCN(C)C,604.731,5.875000000000006,2,9,13,109.66999999999999,25.0,7.6020599913279625
NaN,CHEMBL5882437,Cc1cc(C(=O)/N=c2\[nH]c3ccccc3n2[C@@H]2C[C@H](O)C[C@H](O)C2)cc(-c2cnn(C)c2)n1,446.5110000000002,2.26122,3,5,3,121.32000000000001,12886.0,4.8898818729896725
NaN,CHEMBL5796638,Cc1cc(C(=O)/N=c2\[nH]c3cc(CN4CCN(C)CC4)ccc3n2[C@H]2CCC[C@H](O)C2)cc(-c2cnn(C)c2)n1,542.6880000000002,3.037820000000001,2,6,5,107.57000000000001,5.4,8.267606240177031
NaN,CHEMBL5905751,Cn1cc(-c2cc(C(=O)/N=c3\[nH]c4ccccc4n3[C@H]3CCC[C@H](O)C3)cc(C#N)n2)cn1,441.49500000000023,2.8536800000000015,2,5,3,124.88,664.0,6.1778319206319825
NaN,CHEMBL5927471,C=CC(=O)N1CCCC(Nc2nc3c(c(Nc4cnn(C)c4)n2)C(=O)NC3)C1,382.42800000000017,0.7859999999999991,3,7,5,117.07000000000002,1016.0,5.9931062920521
NaN,CHEMBL5935382,C=CC(=O)N1CC2CN(c3nc(Nc4cnn(C)c4)c4c(c3F)CNC4=O)CC2C1,411.44100000000026,1.0217999999999994,2,6,4,95.39000000000001,1365.0,5.864867348623225
NaN,CHEMBL5771584,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCOCCOCCN2CCN(Cc3ccc(-c4cc5c(NCc6ccccc6Cl)ncnc5[nH]4)cc3)CC2)C(C)(C)C)cc1,1035.7129999999995,6.298820000000008,5,14,23,199.4,12000.0,4.920818753952375
NaN,CHEMBL5196495,CC(C)c1ccc(N2C[C@H](CS(C)(=O)=O)[C@H]2C)c2cnc(Nc3ccnc(N4CC[C@@H](O)[C@@](C)(F)C4)n3)cc12,556.7080000000001,4.060300000000003,2,9,7,111.55,0.2,9.698970004336019
NaN,CHEMBL5828049,COc1nccc2c([C@H](Nc3cc(Cl)c4ncc(C#N)c(NCC(C)(C)C)c4c3)C3=C(F)N(C4(C(F)(F)F)CC4)NN3)cccc12,655.1000000000001,7.486180000000005,4,9,8,110.16,11.0,7.958607314841775
NaN,CHEMBL6027911,Cc1nc(F)ccc1[C@H](Nc1cc(Cl)c2ncc(C#N)c(NCC(C)(C)C)c2c1)C1=C2CCCCN2NN1,535.0710000000005,5.933900000000005,4,8,6,100.92999999999999,10.0,8.0
NaN,CHEMBL5785533,Cn1ccc2c([C@H](Nc3cc(C#N)c4ncc(C#N)c(NCC(C)(C)C)c4c3)C3=CN(C(CF)CF)NN3)cccc2c1=O,597.6740000000002,4.915060000000004,4,9,9,133.83,3.0,8.522878745280337
NaN,CHEMBL5880998,Cn1ccc2c([C@H](Nc3cc(C#N)c4ncc(C#N)c(NCC(C)(C)C)c4c3)C3=CN(C4(C5CC5)CC4)NN3)cccc2c1=O,599.7430000000004,5.550060000000005,4,9,8,133.83,2.0,8.698970004336019
NaN,CHEMBL5966296,Cc1nc(F)ccc1[C@@H](Nc1cc(Cl)c2ncc(C#N)c(NCC(C)(C)C)c2c1)C1=CN(C2(C(F)F)CC2)NN1,571.0510000000002,6.1775000000000055,4,8,8,100.92999999999999,3.0,8.522878745280337
NaN,CHEMBL6021944,CCn1ccc2c([C@H](Nc3cc(Cl)c4ncc(C#N)c(NCC(C)(C)C)c4c3)C3=CN(C45CC(C4)C5)NN3)cccc2c1=O,609.1780000000003,6.424580000000006,4,8,8,110.03999999999999,2.0,8.698970004336019
NaN,CHEMBL5432017,C=CC(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(NC)c23)c1,370.4120000000001,4.7230000000000025,2,5,5,80.05000000000001,15.0,7.823908740944319
NaN,CHEMBL5087815,COc1cc(N2CCC(N3CCN(C)CC3)CC2)c(-c2cnn(C)c2)cc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1,664.195,5.490500000000004,2,10,9,103.67999999999999,0.92,9.036212172654444
NaN,CHEMBL5764327,Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCCOCCCN2CCC3(CC2)CCN(c2nccc(Nc4cc5c(cn4)nc(C)n5C(C)C)n2)CC3)C(C)(C)C)cc1,1021.3469999999991,7.152040000000007,4,15,20,205.09000000000003,12000.0,4.920818753952375
NaN,CHEMBL5569663,CN1CCC[C@@H]1/C=C/C(=O)Nc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1-c1ccccc1,608.1170000000002,8.000800000000005,2,6,9,79.38000000000001,11.15,7.952725132615821
NaN,CHEMBL4074726,c1ccc(-c2nnc(Cc3nc4ccccc4[nH]3)o2)nc1,277.28700000000003,2.5987,1,5,3,80.49,73500.0,4.133712660915805
NaN,CHEMBL5591496,CN(C)C/C=C/C(=O)Nc1ccc2ncnc3c2c1C=CN3c1ccc(OCc2cccc(F)c2)c(Cl)c1,530.0030000000002,6.180000000000005,1,6,8,70.59,3.59,8.44490555142168
NaN,CHEMBL5591930,O=C(/C=C/CN1CCCC1)Nc1ccc2ncnc3c2c1CCN3c1ccc(OCc2ccccn2)c(Cl)c1,541.0550000000004,5.541900000000006,1,7,8,83.48,3.45,8.462180904926726
NaN,CHEMBL5566473,O=C(/C=C/CNC1CCC1)Nc1ccc2ncnc3c2c1C=CN3c1ccc(OCc2ccccn2)c(Cl)c1,539.0390000000003,6.016400000000005,2,7,9,92.27,1.26,8.899629454882437
NaN,CHEMBL172449,O=C(NO)c1cc(NCc2cc(O)ccc2O)ccc1O,290.27500000000003,1.5345,6,6,4,122.05000000000001,400.0,6.3979400086720375
NaN,CHEMBL4068254,c1ccc(-c2nnc(Cc3nc4ccccc4[nH]3)o2)cc1,276.29900000000004,3.2037000000000013,1,4,3,67.6,31768.74,4.498000009658175
NaN,CHEMBL4063427,Clc1ccc2nc(Cc3nnc(-c4ccccc4)o3)[nH]c2c1,310.744,3.8571000000000017,1,4,3,67.6,100000.0,4.0
NaN,CHEMBL6039812,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc4c(c3)N(C)CCO4)ncc2F)c1,420.4480000000002,4.056000000000002,3,7,6,91.41,550.0,6.259637310505756
NaN,CHEMBL2337372,COc1cccc(Nc2nc(NC(=O)C(C)(C)C)nc3[nH]c4cccc(Cl)c4c23)c1,423.9040000000001,5.501300000000003,3,5,4,91.93,130500.0,3.8843894883257004
NaN,CHEMBL2337368,CC(C)c1ccc(Nc2nc(NC(=O)C(C)(C)C)nc3[nH]c4cccc(Cl)c4c23)cc1,435.95900000000006,6.616100000000005,3,4,4,82.69999999999999,39200.0,4.406713932979542
NaN,CHEMBL2337363,Nc1nc(Nc2ccc(Cl)cc2)c2c(n1)[nH]c1cccc(Cl)c12,344.2050000000001,4.7437000000000005,3,4,2,79.62,63600.0,4.196542884351586
NaN,CHEMBL4752700,C=CC(=O)Nc1ccc2nccc(Oc3ccc(C(=O)Nc4cc(CC)ccn4)cc3)c2c1,438.48700000000014,5.361300000000003,2,5,7,93.21,200.0,6.698970004336019
NaN,CHEMBL4787517,CN(C)C/C=C/C(=O)Nc1ccc2nccc(Oc3ccc(C(=O)Nc4ccccn4)cc3)c2c1,467.52900000000017,4.730700000000003,2,6,8,96.45,275.0,6.560667306169737
NaN,CHEMBL4740234,C=C(Cl)C(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)nc3)ncc2Cl)c1,527.4160000000004,4.371700000000002,3,8,7,115.38,130.0,6.886056647693163
NaN,CHEMBL5871879,COc1cc(Nc2ncc(Cl)c(Nc3ccccc3C(=O)C(=O)N(C)C)n2)ccc1N1CCN(C)CC1,524.0250000000003,3.648500000000002,2,9,8,102.92999999999998,23.0,7.638272163982407
NaN,CHEMBL6013504,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(Nc3ccccc3C(=O)C(=O)N(C)C)n2)ccc1OCCN(C)C,552.0350000000002,3.953000000000003,3,9,12,128.79,12.0,7.920818753952375
NaN,CHEMBL4752026,Cc1nc(N2CCC3(CC2)CO[C@@H](C)[C@H]3N)c(CO)nc1-c1cccc(Cl)c1Cl,437.3710000000001,3.5837200000000013,2,6,3,84.5,8.0,8.096910013008056
NaN,CHEMBL5936556,C=CC(=O)N1CCC(Nc2nc(Nc3ccc(OCCOC)cc3)c3c(c2F)CNC3=O)C1,455.49000000000035,2.4317,3,7,9,104.82000000000002,1009.0,5.996108833763089
NaN,CHEMBL5985870,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)C=CCC,528.3820000000002,4.860700000000004,3,6,10,105.24000000000001,36.0,7.443697499232712
NaN,CHEMBL5557733,COc1cc(C2NCCc3c2[nH]c2ccccc32)ccc1OCc1ccc(C(C)(C)C)cc1,440.5870000000003,6.288100000000006,2,3,5,46.28,25360.0,4.595850750790305
NaN,CHEMBL3678948,C#Cc1cccc(Nc2nc3cnc(Nc4ccc(N5CCN(C)CC5)cc4)nc3n2C(C)C)c1,466.5930000000003,4.627500000000004,2,7,6,74.14000000000001,3.0,8.522878745280337
NaN,CHEMBL3674150,CC(C)n1c(Nc2ccccc2)nc2cnc(Nc3ccc(C(=O)NN4CCN(C)CC4)cc3F)nc21,503.58600000000035,3.9257000000000017,3,8,7,103.24,18.0,7.7447274948966935
NaN,CHEMBL1782692,NS(=O)(=O)c1ccc(NC(=O)c2ccccc2NC(=O)c2ccco2)cc1,385.40100000000007,2.4316000000000004,3,5,5,131.5,31.2,7.505845405981558
NaN,CHEMBL5806557,CCN1CCN(Cc2ccc(C(=O)N[C@@H]3[C@H]4Oc5ccc(Oc6ccnc7c6CCC(=O)N7)cc5[C@@H]34)cc2Br)CC1,618.5320000000002,4.315400000000003,2,7,7,96.03,0.55,9.259637310505756
NaN,CHEMBL3416602,CC(Nc1ncnc2sc(Br)cc12)c1ccccc1,334.2420000000001,4.626900000000003,1,4,3,37.81,156.0,6.806875401645538
NaN,CHEMBL3040548,C[S+]([O-])CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,565.0700000000003,6.473000000000005,2,7,11,95.27,52.67,7.2784366816425194
NaN,CHEMBL5856814,CN(C)[C@@H]1CN(Cc2ccc(C(=O)N[C@@H]3[C@H]4Oc5ccc(Oc6ccnc7c6CCC(=O)N7)cc5[C@@H]34)cc2C(F)(F)F)CCN1,622.6480000000004,3.727100000000001,3,8,7,108.06,0.47,9.327902142064282
NaN,CHEMBL5768138,CCN1CCN(Cc2ccc(C(=O)N[C@H]3[C@@H]4Oc5ccc(Oc6ccnc7c6CCC(=O)N7)cc5[C@H]34)cc2C(F)(F)F)CC1,607.6330000000004,4.5717000000000025,2,7,7,96.03,774.0,6.111259039317107
NaN,CHEMBL5952854,CN1CCN(Cc2ccc(C(=O)N[C@@H]3[C@H]4Oc5ccc(Oc6ccnc7c6CCC(=O)N7)cc5[C@@H]34)cc2C(F)(F)F)CC1,593.6060000000003,4.181600000000002,2,7,6,96.03,254.0,6.5951662833800615
NaN,CHEMBL6008376,COCCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1C[C@@H]2OCCO[C@@H]2C1,558.0100000000002,3.7854000000000028,2,9,10,107.07000000000001,1.8,8.744727494896694
NaN,CHEMBL5277101,CN(CCOC(=O)c1ccc(C(=O)Nc2ncnc3c2c(-c2ccc(Cl)cc2)nn3C(C)(C)C)nc1)Cc1ccc(C(=O)Nc2ccc3ncnc(Nc4cccc(Cl)c4)c3c2)cc1,894.8239999999998,9.430299999999999,3,12,13,182.04,610.0,6.214670164989233
NaN,CHEMBL1944641,Cc1ccc(-n2c(SCC(=O)Nc3ccccc3Cl)nc3sc(C)c(C)c3c2=O)cc1,470.01900000000023,5.756660000000004,1,5,5,63.99,81600.0,4.088309841246139
